Data Year,County,Dashboard Fuel Type Group,Fuel Type,Make,Model,Number of Vehicles
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,2
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,1
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,36
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,2
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,34
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,1
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,8
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,1
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,1
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,1
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,1
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,2
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,45
2018,Kings,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,16
2018,Kings,Other,Natural Gas,,,5
2018,Kings,Other,Propane,,,4
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,11
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,8
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,1
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,5
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,26
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,2
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,19
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,12
2018,Lake,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,2
2018,Lake,Diesel,Diesel,,,4150
2018,Lake,Gasoline,Flex Fuel,,,2583
2018,Lake,Gasoline,Gasoline,,,53394
2018,Lake,Gasoline Hybrid,Gasoline Hybrid,,,1282
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,1
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,5
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,1
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,1
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,67
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,4
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,27
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,20
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,3
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,1
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,3
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,1
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,1
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,16
2018,Lake,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,27
2018,Lake,Other,Natural Gas,,,4
2018,Lake,Other,Propane,,,5
2018,Lassen,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,1
2018,Lassen,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,1
2018,Lassen,Diesel,Diesel,,,2552
2018,Lassen,Gasoline,Flex Fuel,,,1251
2018,Lassen,Gasoline,Gasoline,,,17607
2018,Lassen,Gasoline Hybrid,Gasoline Hybrid,,,166
2018,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,1
2018,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,1
2018,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,5
2018,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,1
2018,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1
2018,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,1
2018,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1
2018,Lassen,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,1
2018,Lassen,Other,Natural Gas,,,1
2018,Lassen,Other,Propane,,,1
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,1742
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,775
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,5089
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,4922
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,29
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,3
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,575
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,190
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,525
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,293
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,21
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,764
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,537
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),MINI,Mini E,3
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,94
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,4762
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Scion,iQ EV,29
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,411
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,106
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,5522
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,13242
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,10660
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,357
2018,Los Angeles,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,1632
2018,Los Angeles,Diesel,Diesel,,,74884
2018,Los Angeles,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,FCX Clarity,1
2018,Los Angeles,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,334
2018,Los Angeles,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Tucson Fuel Cell,55
2018,Los Angeles,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,1506
2018,Los Angeles,Gasoline,Flex Fuel,,,210195
2018,Los Angeles,Gasoline,Gasoline,,,6266916
2018,Los Angeles,Gasoline Hybrid,Gasoline Hybrid,,,280799
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,2436
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,1840
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,583
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,4315
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,125
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,2329
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,1532
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,137
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PLUG-IN Hybrid,58
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,17578
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,748
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,96
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,5823
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,3313
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,2135
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,150
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,451
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,240
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Karma,Revero,23
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,472
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,325
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),McLaren,P1,5
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,409
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,253
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,153
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,652
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,126
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,238
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,247
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,589
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,9
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,6041
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,6672
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius,10
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,483
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,214
2018,Los Angeles,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,46
2018,Los Angeles,Other,Natural Gas,,,2289
2018,Los Angeles,Other,Propane,,,164
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,11
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,10
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,64
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,3
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,1
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,4
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,18
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,6
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,24
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,23
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2018,Madera,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,2
2018,Madera,Diesel,Diesel,,,4731
2018,Madera,Gasoline,Flex Fuel,,,6292
2018,Madera,Gasoline,Gasoline,,,90825
2018,Madera,Gasoline Hybrid,Gasoline Hybrid,,,1752
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,1
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,1
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,4
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,3
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,68
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,5
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,26
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,17
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,6
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,2
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,2
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,1
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,1
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,1
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,1
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,1
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,28
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,20
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,3
2018,Madera,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,1
2018,Madera,Other,Natural Gas,,,5
2018,Madera,Other,Propane,,,5
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,99
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,52
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,490
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,211
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,48
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,4
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,21
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,2
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,31
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,42
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,10
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,491
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,31
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,18
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,380
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1089
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,816
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,40
2018,Marin,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,322
2018,Marin,Diesel,Diesel,,,4831
2018,Marin,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,14
2018,Marin,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,45
2018,Marin,Gasoline,Flex Fuel,,,4732
2018,Marin,Gasoline,Gasoline,,,178440
2018,Marin,Gasoline Hybrid,Gasoline Hybrid,,,14788
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,182
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,75
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,15
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,247
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,1
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,67
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,56
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,7
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PLUG-IN Hybrid,1
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,622
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,52
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,3
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,227
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,219
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,71
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,8
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,10
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,8
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,4
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,35
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),McLaren,P1,2
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,7
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,9
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,9
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,17
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,9
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,16
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,12
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,24
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,259
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,375
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,57
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,26
2018,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,3
2018,Marin,Other,Natural Gas,,,37
2018,Marin,Other,Propane,,,8
2018,Mariposa,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,3
2018,Mariposa,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,1
2018,Mariposa,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,1
2018,Mariposa,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1
2018,Mariposa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,2
2018,Mariposa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,4
2018,Mariposa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,10
2018,Mariposa,Diesel,Diesel,,,1635
2018,Mariposa,Gasoline,Flex Fuel,,,760
2018,Mariposa,Gasoline,Gasoline,,,15613
2018,Mariposa,Gasoline Hybrid,Gasoline Hybrid,,,349
2018,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,1
2018,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,1
2018,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,11
2018,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,3
2018,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,3
2018,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,3
2018,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,1
2018,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,5
2018,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,7
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,1
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,13
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,28
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,12
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,2
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,2
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,5
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,70
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,3
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,18
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,38
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,44
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,6
2018,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,11
2018,Mendocino,Diesel,Diesel,,,6820
2018,Mendocino,Gasoline,Flex Fuel,,,3138
2018,Mendocino,Gasoline,Gasoline,,,69020
2018,Mendocino,Gasoline Hybrid,Gasoline Hybrid,,,2321
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,7
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,2
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,8
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,4
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,2
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,2
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,162
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,8
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,40
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,52
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,6
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,4
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,4
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,2
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,9
2018,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,1
